2005-11-09,386.67,388.29,378.03,379.15,10466900
2005-11-08,394.25,395.59,388.58,389.9,7897500
2005-11-07,395.1,397.47,392.15,395.03,9591500
2005-11-04,389.98,391.79,385.45,390.43,8824900
2005-11-03,382.41,386.58,381.38,385.95,7448400
2005-11-02,381.7,385,377.17,379.68,10565400
2005-11-01,371.86,383.9,369.01,379.38,16356100
2005-10-31,360.24,374.75,359.51,372.14,14342900
2005-10-28,355.27,358.95,355.02,358.17,5903500
2005-10-27,356.6,357.09,351.68,353.06,5134400
2005-10-26,346.28,356,346.19,355.44,8907500
2005-10-25,345.78,347.4,342.86,346.91,6878300
2005-10-24,343.37,349.3,342.19,348.65,9431700
2005-10-21,345.8,346.43,333,339.9,22892400
2005-10-20,309.99,311.13,301.21,303.2,13911700
2005-10-19,304,309.87,303.96,308.7,7010700
2005-10-18,304.96,307.96,302.74,303.28,7077800
2005-10-17,297.5,305.2,294.56,305,7566700
2005-10-14,299.9,300.23,292.54,296.14,8519100
2005-10-13,302,302,290.68,297.44,10567700
2005-10-12,305.2,307.19,299,300.97,9306200
2005-10-11,310.61,312.65,304.86,306.1,8542600
2005-10-10,313.31,314.82,309.15,310.65,5572200
2005-10-07,314.79,316.67,310.54,312.99,6770300
2005-10-06,314.14,314.48,310.09,312.75,7993800
2005-10-05,312.69,314.9,308,310.71,8328400
2005-10-04,319.95,321.28,310.74,311,9144300
2005-10-03,313.63,320.11,312.79,318.68,9160300
2005-09-30,314.22,317.5,312.29,316.46,9151300
2005-09-29,306.68,310.72,306.08,309.62,5613800
2005-09-28,314.22,315.1,305.6,306,7997400
2005-09-27,314.95,318.41,313.38,313.94,6873100
2005-09-26,319.5,320.95,312.56,314.28,9894400
2005-09-23,313,317.21,312.59,315.36,8483800
2005-09-22,311.5,319.22,310.17,311.37,13006400
2005-09-21,308.41,313.76,305.96,311.9,10119700
2005-09-20,306.15,311.3,305.23,307.91,9351000
2005-09-19,301,306,300.71,303.79,5761900
2005-09-16,304.02,304.5,299.87,300.2,7579800
2005-09-15,299.52,306.75,297.91,302.62,15466200
2005-09-14,308.73,313.28,300.3,303,11275800
2005-09-13,309,315.53,306.17,311.68,10299900
2005-09-12,301.75,311.42,301,309.74,10386500
2005-09-09,297.28,299.1,296.56,299.09,4390500
2005-09-08,294.83,299.28,293.36,295.39,6613300
2005-09-07,285.89,295.5,285.28,294.87,7499500
2005-09-06,289,289.39,286.8,287.11,4212300
2005-09-02,286.51,289.99,286.44,288.45,3434500
2005-09-01,285.91,287.5,285,286.25,2742100
2005-08-31,288.23,288.5,284.36,286,5034000
2005-08-30,287.39,289.51,285.88,287.27,4792000
2005-08-29,282.24,289.12,282.24,288.45,5903000
2005-08-26,283.48,285.02,282.66,283.58,3755300
2005-08-25,282.55,284,279.97,282.59,4376600
2005-08-24,277.57,284.75,276.45,282.57,8593100
2005-08-23,276.16,279.74,274.12,279.58,5821700
2005-08-22,281.24,281.47,273.35,274.01,6813000
2005-08-19,280.99,281.45,279.62,280,5542900
2005-08-18,275.91,280.5,275,279.99,11872800
2005-08-17,285.51,286.57,284,285.1,3883300
2005-08-16,284.88,287.79,283.34,285.65,7109200
2005-08-15,289.8,292.77,283.77,284,8174700
2005-08-12,283.36,290.2,281.64,289.72,6585900
2005-08-11,285.89,286.58,280.62,284.05,7514900
2005-08-10,291.3,292.33,284.88,285.68,6879000
2005-08-09,291.96,292.68,288.51,291.57,5779300
2005-08-08,293.6,295.65,290.49,291.25,4481800
2005-08-05,297.5,298.51,291.31,292.35,5939700
2005-08-04,295.55,299,295.25,297.73,5236500
2005-08-03,298,299.72,295.6,297.3,5930600
2005-08-02,291.6,299.52,291.12,299.19,7290200
2005-08-01,288.12,292.5,288.1,291.61,5662400
2005-07-29,292.14,292.84,286.99,287.76,8363300
2005-07-28,297.41,297.41,293.28,293.5,5925600
2005-07-27,297.74,298.23,292.4,296.93,7217900
2005-07-26,295.01,298,292.09,296.09,9816900
2005-07-25,302.39,303.29,294.96,295.85,9658800
2005-07-22,306.37,309.25,296.33,302.4,23386800
2005-07-21,314.05,317.8,311.21,313.94,19789400
2005-07-20,305.57,312.61,301.8,312,14310400
2005-07-19,302.1,310.35,301.8,309.9,12621400
2005-07-18,300,301.9,297.75,299.54,6207800
2005-07-15,301.24,303.4,299.78,301.19,8438400
2005-07-14,305.34,306.75,300.07,300.89,10667700
2005-07-13,292.51,299.24,292.1,298.86,11437900
2005-07-12,293.39,294.4,290.93,291.78,5864900
2005-07-11,296.4,296.6,291.02,293.35,8390300
2005-07-08,296.25,297.5,294.05,296.23,7457600
2005-07-07,289.39,295.8,288.51,295.54,10672100
2005-07-06,297.3,297.6,291.38,291.52,8000300
2005-07-05,292.1,295.98,290.23,295.71,7494000
2005-07-01,295.04,296.24,289.22,291.25,9227600
2005-06-30,294.34,298.93,291.04,294.15,15094400
2005-06-29,302.5,304.38,292.15,292.72,18298700
2005-06-28,306.28,309.25,302,302,19036500
2005-06-27,298.9,304.47,293.86,304.1,17802900
2005-06-24,290.9,298,289.58,297.25,17771200
2005-06-23,288,294.81,286.5,289.71,14056400
2005-06-22,289.67,292.32,288.67,289.3,10474000
2005-06-21,288.07,290.3,284.97,287.84,15132300
2005-06-20,276.09,287.67,271.73,286.7,21024700
2005-06-17,279,280.3,275.9,280.3,10434400
2005-06-16,274.26,278.3,273.07,277.44,12462400
2005-06-15,275,277.3,267.43,274.8,20883100
2005-06-14,278.59,281.24,277.75,278.35,10091900
2005-06-13,279.82,284.19,276.52,282.75,12803200
2005-06-10,286.99,287.28,280.02,282.5,12696600
2005-06-09,284.72,288.5,280.56,286.31,16441100
2005-06-08,292.85,293.19,278,279.56,25700900
2005-06-07,297.1,299.59,290.3,293.12,24323000
2005-06-06,282.39,293.75,281.83,290.94,22525900
2005-06-03,286.79,289.3,277.41,280.26,18782300
2005-06-02,288.73,289.78,284.6,287.9,17974100
2005-06-01,283.2,292.89,282.02,288,35191700
2005-05-31,269.43,278.4,269.37,277.27,22236800
2005-05-27,260.46,266.05,259.25,266,12184100
2005-05-26,260.96,263.76,258.3,259.2,13546600
2005-05-25,252.73,260.98,250.63,260.81,18057900
2005-05-24,256.96,265.44,253.5,256,29043100
2005-05-23,243.16,258.1,242.71,255.45,21388300
2005-05-20,241.21,241.67,239.65,241.61,8163500
2005-05-19,240.34,241.17,238.27,239.18,9716500
2005-05-18,233.61,239.97,233.52,239.16,12312000
2005-05-17,230.56,233.45,230.2,233.13,7808900
2005-05-16,229.68,231.62,228.57,231.05,5681400
2005-05-13,229.18,231.09,227.32,229.24,7415500
2005-05-12,230.81,232.23,228.2,228.72,8948200
2005-05-11,228.97,231.98,227.93,231.29,11478800
2005-05-10,225.47,227.8,224.72,227.8,6345800
2005-05-09,228,228.5,225.43,226.02,5536800
2005-05-06,228.4,229.25,226.47,228.02,6763900
2005-05-05,228.62,228.62,225.88,226.98,7509600
2005-05-04,227.23,229.88,227,228.5,12083500
2005-05-03,221.85,228.15,221.32,226.19,17780200
2005-05-02,222.05,223.7,220.21,222.29,9767400
2005-04-29,221.91,222.25,217.82,220,9170200
2005-04-28,219.5,222.08,217.71,219.45,8682800
2005-04-27,217.99,220.85,216.74,219.78,10264800
2005-04-26,220.22,222,218.29,218.75,17272000
2005-04-25,217.82,224.74,217.52,223.53,19840000
2005-04-22,222.9,224,214.26,215.81,33205100
2005-04-21,200.42,205,199.32,204.22,17751900
2005-04-20,198.58,200.5,195.91,198.1,15451500
2005-04-19,189.33,192,188.03,191.4,8430000
2005-04-18,184.58,187.88,183.49,186.97,6550300
2005-04-15,190.1,190.34,184.66,185,11577400
2005-04-14,193.27,194.36,190.1,191.45,6152700
2005-04-13,193.47,194.32,189.73,192.93,6555800
2005-04-12,193,194.42,189.41,193.96,7319600
2005-04-11,193.09,194.8,192.32,193.23,5410500
2005-04-08,193.69,195.1,191.45,192.05,5116600
2005-04-07,188.78,194.62,188.64,193.76,9692200
2005-04-06,189.24,189.65,187.58,189.22,5252600
2005-04-05,187.73,190.26,187.57,188.57,8736700
2005-04-04,179.95,185.32,179.84,185.29,8076400
2005-04-01,181.76,182.95,179.99,180.04,6182000
2005-03-31,177.95,181.39,177.64,180.51,6768600
2005-03-30,180.64,181.45,179.6,180.45,6236100
2005-03-29,181.05,183.28,178.07,179.57,6473000
2005-03-28,181.68,184.8,180.95,181.42,8738000
2005-03-24,180.7,180.86,179.2,179.25,3705200
2005-03-23,177.97,180.24,177.97,178.98,4845000
2005-03-22,181.18,181.94,177.85,178.6,5631700
2005-03-21,179.27,182.17,177.25,180.88,7483700
2005-03-18,178.81,180.4,178.31,180.04,7090000
2005-03-17,177.13,179.64,175.8,179.29,8260600
2005-03-16,176.7,178.61,175.01,175.6,7106300
2005-03-15,175.3,180,174.21,178.61,10422100
2005-03-14,178.33,178.4,172.57,174.99,11146600
2005-03-11,180.44,180.95,177.15,177.8,8028300
2005-03-10,181.01,181.2,177.4,179.98,10960500
2005-03-09,184.21,184.65,180.16,181.35,11360400
2005-03-08,189.1,189.85,184.97,185.2,8046100
2005-03-07,187.78,189.6,187.03,188.81,8667400
2005-03-04,186.7,187.25,185.07,185.9,6774100
2005-03-03,186.13,187.75,184.31,187.01,7608600
2005-03-02,185.95,187.67,184.36,185.18,7285500
2005-03-01,189.29,189.75,182,186.06,9311200
2005-02-28,186,189.87,185.85,187.99,7818400
2005-02-25,189.15,189.92,185.51,185.87,9973500
2005-02-24,183.37,189.85,182.23,188.89,25814300
2005-02-23,193.3,194.48,188.66,193.95,15586000
2005-02-22,196.5,198.9,190.39,191.37,13483700
2005-02-18,198.51,198.84,196.66,197.95,8485900
2005-02-17,197.83,199.75,196.81,197.9,10414400
2005-02-16,194.7,199.33,194.3,198.41,16532300
2005-02-15,193.6,199.84,193.08,195.23,25782800
2005-02-14,182.85,193.08,181,192.99,38562200
2005-02-11,186.66,192.32,186.07,187.4,13116000
2005-02-10,191.97,192.21,185.25,187.98,18982700
2005-02-09,200.76,201.6,189.46,191.58,17171500
2005-02-08,196.96,200.02,194.53,198.64,11480000
2005-02-07,205.26,206.4,195.51,196.03,12960400
2005-02-04,206.47,207.75,202.6,204.36,14819300
2005-02-03,205.99,213.37,205.81,210.86,12988100
2005-02-02,215.55,216.8,203.66,205.96,32799300
2005-02-01,194.38,196.66,190.63,191.9,18839000
2005-01-31,193.69,196.36,191.72,195.62,9596700
2005-01-28,190.02,194.7,186.34,190.34,12208200
2005-01-27,188.76,188.86,185.2,188.08,6627400
2005-01-26,179.27,189.41,179.15,189.24,12307900
2005-01-25,181.94,182.24,176.29,177.12,10659200
2005-01-24,188.69,189.33,180.32,180.72,14022700
2005-01-21,194.54,195.36,188.12,188.28,9258400
2005-01-20,192.5,196.25,192,193.92,9001600
2005-01-19,204.65,205.3,196.71,197.3,11257700
2005-01-18,200.97,205.02,198.66,203.9,13172600
2005-01-14,196,200.01,194.13,199.97,9640300
2005-01-13,195.38,197.39,194.05,195.33,6849400
2005-01-12,194.33,195.93,190.5,195.38,8177800
2005-01-11,195.62,197.71,193.18,193.54,6958700
2005-01-10,194.5,198.1,191.83,195.06,7539600
2005-01-07,190.64,194.25,188.78,193.85,9662900
2005-01-06,195.08,195.9,187.72,188.55,10387100
2005-01-05,193.45,196.9,192.23,193.51,8236600
2005-01-04,201.4,202.93,193.48,194.5,13755900
2005-01-03,197.4,203.64,195.46,202.71,15844200
2004-12-31,199.23,199.88,192.56,192.79,7668500
2004-12-30,192.97,198.23,191.85,197.6,5904300
2004-12-29,191.78,193.52,191.78,192.9,2678100
2004-12-28,192.11,193.55,191.01,192.76,4145800
2004-12-27,189.15,193.3,189.1,191.91,6104100
2004-12-23,187.45,188.6,186,187.9,3614600
2004-12-22,183.9,186.85,183.01,186.3,3907000
2004-12-21,186.31,187.88,183.4,183.75,5516300
2004-12-20,182,188.46,181.87,185.02,9834500
2004-12-17,176.76,180.5,176.55,180.08,7386200
2004-12-16,176.95,180.49,175.95,176.47,8572800
2004-12-15,177.99,180.69,176.66,179.78,11471000
2004-12-14,171,178.82,169.6,178.69,11088400
2004-12-13,172.17,173.18,169.45,170.45,4818600
2004-12-10,173.43,174.88,171.29,171.65,4317200
2004-12-09,170.25,173.5,168.47,173.43,7654000
2004-12-08,170.35,173.68,168.73,169.98,7541800
2004-12-07,176,176.2,170.55,171.43,6870900
2004-12-06,179.13,180.7,176.02,176.29,6254000
2004-12-03,179.95,181.06,177.6,180.4,5869200
2004-12-02,179.9,181.51,178.55,179.4,6260900
2004-12-01,181.95,182.5,179.55,179.96,7864100
2004-11-30,180.71,183,180.25,181.98,7700000
2004-11-29,180.36,182.95,177.51,181.05,10666600
2004-11-26,175.8,180.03,175.32,179.39,6480100
2004-11-24,174.82,177.21,172.51,174.76,15281000
2004-11-23,167.97,170.83,166.5,167.52,12413300
2004-11-22,164.47,169.5,161.31,165.1,12368200
2004-11-19,169.1,169.98,166.52,169.4,8769300
2004-11-18,170.29,174.42,165.73,167.54,16629600
2004-11-17,169.02,177.5,169,172.5,18132900
2004-11-16,177.5,179.47,170.83,172.54,20917400
2004-11-15,180.45,188.32,178.75,184.87,11901500
2004-11-12,185.23,189.8,177.4,182,16746100
2004-11-11,169.13,183.75,167.57,183.02,14985500
2004-11-10,170.67,172.52,166.33,167.86,10644000
2004-11-09,174.1,175.2,165.27,168.7,11064200
2004-11-08,170.93,175.44,169.4,172.55,11191800
2004-11-05,181.98,182.3,168.55,169.35,19833100
2004-11-04,188.44,190.4,183.35,184.7,14409600
2004-11-03,198.18,201.6,190.75,191.67,13888700
2004-11-02,198.78,199.25,193.34,194.87,11346300
2004-11-01,193.55,197.67,191.27,196.03,12224900
2004-10-29,198.89,199.95,190.6,190.64,21162500
2004-10-28,186.68,194.39,185.6,193.3,14846800
2004-10-27,182.72,189.52,181.77,185.97,13356500
2004-10-26,186.34,192.64,180,181.8,22307100
2004-10-25,176.4,194.43,172.55,187.4,32764200
2004-10-22,170.54,180.17,164.08,172.43,36891900
2004-10-21,144.4,150.13,141.62,149.38,14589500
2004-10-20,148.03,148.99,139.6,140.49,11372700
2004-10-19,150.5,152.4,147.35,147.94,9064000
2004-10-18,143.2,149.2,141.21,149.16,7025200
2004-10-15,144.93,145.5,141.95,144.11,6604000
2004-10-14,141.01,142.38,138.56,142,5226300
2004-10-13,143.32,143.55,140.08,140.9,9893000
2004-10-12,134.44,137.61,133.4,137.4,5838600
2004-10-11,137,138.86,133.85,135.26,5241300
2004-10-08,138.72,139.68,137.02,137.73,5540300
2004-10-07,136.92,139.88,136.55,138.85,7064600
2004-10-06,137.55,138.45,136,137.08,6697400
2004-10-05,134.66,138.53,132.24,138.37,7494100
2004-10-04,135.25,136.87,134.03,135.06,6517900
2004-10-01,130.8,134.24,128.9,132.58,7570000
2004-09-30,129.9,132.3,129,129.6,6885900
2004-09-29,126.7,135.02,126.23,131.08,15273500
2004-09-28,121.3,127.4,120.21,126.86,8473000
2004-09-27,119.56,120.88,117.8,118.26,3536600
2004-09-24,120.94,124.1,119.76,119.83,4566300
2004-09-23,118.84,122.63,117.02,120.82,4272100
2004-09-22,117.4,119.67,116.81,118.38,3794400
2004-09-21,119.81,120.42,117.51,117.84,3618000
2004-09-20,116.95,121.6,116.77,119.36,5319700
2004-09-17,114.42,117.49,113.55,117.49,4741000
2004-09-16,112.34,115.8,111.65,113.97,4637800
2004-09-15,110.56,114.23,110.2,112,5361900
2004-09-14,107.45,112,106.79,111.49,5419900
2004-09-13,106.63,108.41,106.46,107.5,3926000
2004-09-10,101.6,106.56,101.3,105.33,4353800
2004-09-09,102.53,102.71,101,102.31,2032900
2004-09-08,100.74,103.03,100.5,102.3,2495300
2004-09-07,101.01,102,99.61,101.58,2926700
2004-09-03,100.95,101.74,99.32,100.01,2578800
2004-09-02,99.19,102.37,98.94,101.51,7566900
2004-09-01,102.7,102.97,99.67,100.25,4573700
2004-08-31,102.3,103.71,102.16,102.37,2461400
2004-08-30,105.28,105.49,102.01,102.01,2601000
2004-08-27,108.1,108.62,105.69,106.15,3109000
2004-08-26,104.95,107.95,104.66,107.91,3551000
2004-08-25,104.96,108,103.88,106,4598900
2004-08-24,111.24,111.6,103.57,104.87,7631300
2004-08-23,110.75,113.48,109.05,109.4,9137200
2004-08-20,101.01,109.08,100.5,108.31,11428600
2004-08-19,100,104.06,95.96,100.34,22351900
